replicate,seed,branch_separation,switching_rate,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_transitions,state_accuracy,adjusted_rand_index,transition_precision,transition_recall,transition_f1,condition_index
39,1565975476,0.2,0.05,0.1,0.25,40,40,2,0.425,0.01572363580031771,0.0,0.0,0.0,5
40,988168215,0.2,0.05,0.1,0.25,40,40,0,0.6,0.0,0.0,,,5
41,548010645,0.2,0.05,0.1,0.25,40,40,0,0.475,0.0,0.0,,,5
42,581298029,0.2,0.05,0.1,0.25,40,40,0,0.7,0.0,0.0,,,5
43,1266428298,0.2,0.05,0.1,0.25,40,40,1,0.675,0.0024485155874250345,0.0,0.0,0.0,5
44,616535206,0.2,0.05,0.1,0.25,40,40,0,0.525,0.0,0.0,,,5
45,651068689,0.2,0.05,0.1,0.25,40,40,0,0.725,0.0,0.0,,,5
46,1753896453,0.2,0.05,0.1,0.25,40,40,0,0.5,0.0,0.0,,,5
47,296196092,0.2,0.05,0.1,0.25,40,40,0,0.575,0.0,0.0,,,5
48,1477027607,0.2,0.05,0.1,0.25,40,40,1,0.575,-0.0016816217139403752,0.0,0.0,0.0,5
49,1801072891,0.2,0.05,0.1,0.25,40,40,0,0.725,0.0,0.0,,,5
0,753491635,0.2,0.05,0.1,0.5,20,20,0,0.75,0.0,0.0,,,6
1,154937588,0.2,0.05,0.1,0.5,20,20,1,0.65,0.06651549508692368,0.0,0.0,0.0,6
2,1079726140,0.2,0.05,0.1,0.5,20,20,0,0.45,0.0,0.0,,,6
3,1426676058,0.2,0.05,0.1,0.5,20,20,0,0.75,0.0,0.0,,,6
4,806560064,0.2,0.05,0.1,0.5,20,20,0,0.4,0.0,0.0,,,6
5,1306954611,0.2,0.05,0.1,0.5,20,20,0,0.65,0.0,0.0,,,6
6,1946943557,0.2,0.05,0.1,0.5,20,20,0,0.6,0.0,0.0,,,6
7,770792934,0.2,0.05,0.1,0.5,20,20,2,0.85,0.44974446337308344,0.4,1.0,0.5714285714285715,6
8,2064162342,0.2,0.05,0.1,0.5,20,20,0,0.8,0.0,0.0,,,6
9,240096319,0.2,0.05,0.1,0.5,20,20,1,0.6,-0.004405286343612311,0.0,0.0,0.0,6
10,978203947,0.2,0.05,0.1,0.5,20,20,0,0.45,0.0,0.0,,,6
11,1132877274,0.2,0.05,0.1,0.5,20,20,0,0.6,0.0,0.0,,,6
12,1618641351,0.2,0.05,0.1,0.5,20,20,0,0.7,0.0,0.0,,,6
13,1583761341,0.2,0.05,0.1,0.5,20,20,0,0.35,0.0,0.0,,,6
14,1297794323,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
15,503395449,0.2,0.05,0.1,0.5,20,20,0,0.4,0.0,0.0,,,6
16,596979556,0.2,0.05,0.1,0.5,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,6
17,2121740893,0.2,0.05,0.1,0.5,20,20,1,0.65,0.052602739726027414,0.09090909090909091,1.0,0.16666666666666669,6
18,825236108,0.2,0.05,0.1,0.5,20,20,0,0.65,0.0,0.0,,,6
19,2123458428,0.2,0.05,0.1,0.5,20,20,0,0.7,0.0,0.0,,,6
20,203186558,0.2,0.05,0.1,0.5,20,20,1,0.45,-0.04256734286664448,0.0,0.0,0.0,6
21,1725514257,0.2,0.05,0.1,0.5,20,20,0,0.7,0.0,0.0,,,6
22,773570973,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
23,1702487021,0.2,0.05,0.1,0.5,20,20,1,0.55,-0.0416435928674272,0.0,0.0,0.0,6
24,2107901463,0.2,0.05,0.1,0.5,20,20,0,0.4,0.0,0.0,,,6
25,403845046,0.2,0.05,0.1,0.5,20,20,1,0.55,-0.0306849315068493,0.07692307692307693,1.0,0.14285714285714288,6
26,1491549261,0.2,0.05,0.1,0.5,20,20,0,0.6,0.0,0.0,,,6
27,190159219,0.2,0.05,0.1,0.5,20,20,1,0.5,-0.06204583566238117,0.0,0.0,0.0,6
28,14741162,0.2,0.05,0.1,0.5,20,20,0,0.5,0.0,0.0,,,6
29,1302464877,0.2,0.05,0.1,0.5,20,20,1,0.45,-0.044419766796224384,0.0,0.0,0.0,6
30,1872555476,0.2,0.05,0.1,0.5,20,20,0,0.7,0.0,0.0,,,6
31,1251682098,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
32,1176190853,0.2,0.05,0.1,0.5,20,20,0,0.5,0.0,0.0,,,6
33,232603870,0.2,0.05,0.1,0.5,20,20,1,0.6,-0.008737971463333771,0.125,1.0,0.2222222222222222,6
34,1840024068,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
35,1549304269,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
36,1796616298,0.2,0.05,0.1,0.5,20,20,0,0.65,0.0,0.0,,,6
37,1142163836,0.2,0.05,0.1,0.5,20,20,0,0.4,0.0,0.0,,,6
38,1499620698,0.2,0.05,0.1,0.5,20,20,1,0.45,-0.01730665224445637,0.0,0.0,0.0,6
39,52274758,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
40,1267858342,0.2,0.05,0.1,0.5,20,20,0,0.6,0.0,0.0,,,6
41,108074587,0.2,0.05,0.1,0.5,20,20,0,0.6,0.0,0.0,,,6
42,1708608062,0.2,0.05,0.1,0.5,20,20,0,0.75,0.0,0.0,,,6
43,892634672,0.2,0.05,0.1,0.5,20,20,0,0.75,0.0,0.0,,,6
44,981986328,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
45,802849699,0.2,0.05,0.1,0.5,20,20,0,0.65,0.0,0.0,,,6
46,534618232,0.2,0.05,0.1,0.5,20,20,0,0.45,0.0,0.0,,,6
47,2051530824,0.2,0.05,0.1,0.5,20,20,1,0.4,-0.08882521489971355,0.0,0.0,0.0,6
48,1075324324,0.2,0.05,0.1,0.5,20,20,0,0.55,0.0,0.0,,,6
49,1641097410,0.2,0.05,0.1,0.5,20,20,0,0.65,0.0,0.0,,,6
0,360350955,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
1,1152084913,0.2,0.05,0.1,0.5,40,40,1,0.575,-0.002392753375491379,0.05263157894736842,1.0,0.1,7
2,2077399131,0.2,0.05,0.1,0.5,40,40,1,0.575,-0.01372103226835774,0.041666666666666664,1.0,0.07999999999999999,7
3,1957569811,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
4,395459868,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
5,1522648986,0.2,0.05,0.1,0.5,40,40,0,0.5,0.0,0.0,,,7
6,2130745767,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
7,2069495275,0.2,0.05,0.1,0.5,40,40,0,0.625,0.0,0.0,,,7
8,1483667961,0.2,0.05,0.1,0.5,40,40,0,0.625,0.0,0.0,,,7
9,961849581,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
10,737814522,0.2,0.05,0.1,0.5,40,40,0,0.575,0.0,0.0,,,7
11,859667323,0.2,0.05,0.1,0.5,40,40,0,0.625,0.0,0.0,,,7
12,728565610,0.2,0.05,0.1,0.5,40,40,1,0.575,0.01572363580031771,0.047619047619047616,1.0,0.0909090909090909,7
13,949312871,0.2,0.05,0.1,0.5,40,40,0,0.5,0.0,0.0,,,7
14,1044208963,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
15,1555132527,0.2,0.05,0.1,0.5,40,40,1,0.675,0.08259278619968641,0.0,0.0,0.0,7
16,773442440,0.2,0.05,0.1,0.5,40,40,0,0.5,0.0,0.0,,,7
17,165173048,0.2,0.05,0.1,0.5,40,40,0,0.5,0.0,0.0,,,7
18,420253210,0.2,0.05,0.1,0.5,40,40,1,0.55,-0.015284488709200253,0.0,0.0,0.0,7
19,295159378,0.2,0.05,0.1,0.5,40,40,0,0.5,0.0,0.0,,,7
20,1428176100,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
21,1453870484,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
22,534120200,0.2,0.05,0.1,0.5,40,40,1,0.55,-0.014324276397454393,0.05263157894736842,1.0,0.1,7
23,2110709726,0.2,0.05,0.1,0.5,40,40,0,0.45,0.0,0.0,,,7
24,496396656,0.2,0.05,0.1,0.5,40,40,1,0.45,-0.019305019305019305,0.0,0.0,0.0,7
25,1398124799,0.2,0.05,0.1,0.5,40,40,1,0.625,0.01986408782017779,0.0625,1.0,0.11764705882352941,7
26,1267544238,0.2,0.05,0.1,0.5,40,40,0,0.625,0.0,0.0,,,7
27,793065639,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
28,1122253077,0.2,0.05,0.1,0.5,40,40,0,0.375,0.0,0.0,,,7
29,526455284,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
30,308274599,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
31,1236185391,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
32,542177555,0.2,0.05,0.1,0.5,40,40,1,0.5,-0.01309226932668339,0.0,0.0,0.0,7
33,1276683356,0.2,0.05,0.1,0.5,40,40,0,0.825,0.0,0.0,,,7
34,942531524,0.2,0.05,0.1,0.5,40,40,0,0.575,0.0,0.0,,,7
35,1255457840,0.2,0.05,0.1,0.5,40,40,0,0.65,0.0,0.0,,,7
36,747209232,0.2,0.05,0.1,0.5,40,40,0,0.725,0.0,0.0,,,7
37,1007246269,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
38,1439054986,0.2,0.05,0.1,0.5,40,40,1,0.55,-0.011792452830188748,0.05,1.0,0.09523809523809523,7
39,1136622396,0.2,0.05,0.1,0.5,40,40,1,0.525,-0.016699988239444935,0.045454545454545456,1.0,0.08695652173913045,7
40,1353403905,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
41,1963235072,0.2,0.05,0.1,0.5,40,40,0,0.45,0.0,0.0,,,7
42,900636815,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
43,529652112,0.2,0.05,0.1,0.5,40,40,0,0.525,0.0,0.0,,,7
44,816591270,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
45,96220187,0.2,0.05,0.1,0.5,40,40,2,0.6,-0.07883817427385896,0.0,0.0,0.0,7
46,926194240,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
47,2011864510,0.2,0.05,0.1,0.5,40,40,0,0.6,0.0,0.0,,,7
48,1499600927,0.2,0.05,0.1,0.5,40,40,0,0.675,0.0,0.0,,,7
49,1740555894,0.2,0.05,0.1,0.5,40,40,0,0.55,0.0,0.0,,,7
0,228081048,0.2,0.05,0.2,0.0,20,20,0,0.75,0.0,0.0,,,8
1,506455415,0.2,0.05,0.2,0.0,20,20,1,0.65,0.0,,0.0,,8
2,1479205228,0.2,0.05,0.2,0.0,20,20,1,0.95,0.8000886033890796,0.0,0.0,0.0,8
3,1233243645,0.2,0.05,0.2,0.0,20,20,0,0.8,0.0,0.0,,,8
4,1986287185,0.2,0.05,0.2,0.0,20,20,1,0.45,-0.11897679952409264,0.0,0.0,0.0,8
5,2023384858,0.2,0.05,0.2,0.0,20,20,1,0.6,-0.01232101232101225,0.1111111111111111,1.0,0.19999999999999998,8
6,1858683013,0.2,0.05,0.2,0.0,20,20,1,0.4,-0.04575163398692798,0.0,0.0,0.0,8
7,1328603083,0.2,0.05,0.2,0.0,20,20,0,0.15,0.0,0.0,,,8
8,1670077918,0.2,0.05,0.2,0.0,20,20,0,0.75,0.0,0.0,,,8
9,1017660518,0.2,0.05,0.2,0.0,20,20,0,0.7,0.0,0.0,,,8
10,1655329290,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
11,90494386,0.2,0.05,0.2,0.0,20,20,0,0.75,0.0,0.0,,,8
12,1701195532,0.2,0.05,0.2,0.0,20,20,0,0.45,0.0,0.0,,,8
13,2009052714,0.2,0.05,0.2,0.0,20,20,0,0.9,0.0,0.0,,,8
14,895300346,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
15,852397334,0.2,0.05,0.2,0.0,20,20,0,0.8,0.0,0.0,,,8
16,882668512,0.2,0.05,0.2,0.0,20,20,0,0.95,0.0,0.0,,,8
17,759931866,0.2,0.05,0.2,0.0,20,20,0,0.9,0.0,0.0,,,8
18,1027112459,0.2,0.05,0.2,0.0,20,20,0,0.6,0.0,0.0,,,8
19,1019720537,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
20,883659243,0.2,0.05,0.2,0.0,20,20,0,0.7,0.0,0.0,,,8
21,1159587024,0.2,0.05,0.2,0.0,20,20,0,0.85,0.0,0.0,,,8
22,1126906206,0.2,0.05,0.2,0.0,20,20,0,0.7,0.0,0.0,,,8
23,968393238,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
24,1360719784,0.2,0.05,0.2,0.0,20,20,0,0.6,0.0,0.0,,,8
25,1586426505,0.2,0.05,0.2,0.0,20,20,0,0.65,0.0,0.0,,,8
26,51519890,0.2,0.05,0.2,0.0,20,20,0,0.75,0.0,0.0,,,8
27,1086909192,0.2,0.05,0.2,0.0,20,20,2,0.5,-0.05450105450105443,0.0,0.0,0.0,8
28,1698273350,0.2,0.05,0.2,0.0,20,20,0,0.1,0.0,0.0,,,8
29,1203943751,0.2,0.05,0.2,0.0,20,20,0,0.9,0.0,0.0,,,8
30,1143594539,0.2,0.05,0.2,0.0,20,20,0,0.75,0.0,0.0,,,8
31,261054909,0.2,0.05,0.2,0.0,20,20,0,0.75,0.0,0.0,,,8
32,43464566,0.2,0.05,0.2,0.0,20,20,0,0.55,0.0,0.0,,,8
33,2005661986,0.2,0.05,0.2,0.0,20,20,0,0.95,0.0,0.0,,,8
34,1417875847,0.2,0.05,0.2,0.0,20,20,1,0.6,-0.019564002235885922,0.0,0.0,0.0,8
35,32551920,0.2,0.05,0.2,0.0,20,20,0,0.85,0.0,0.0,,,8
36,590930896,0.2,0.05,0.2,0.0,20,20,0,0.65,0.0,0.0,,,8
37,1131419150,0.2,0.05,0.2,0.0,20,20,0,0.4,0.0,0.0,,,8
38,952094960,0.2,0.05,0.2,0.0,20,20,0,0.8,0.0,0.0,,,8
39,1311094650,0.2,0.05,0.2,0.0,20,20,1,0.7,0.13071895424836605,0.0,0.0,0.0,8
40,595128874,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
41,1612070857,0.2,0.05,0.2,0.0,20,20,0,0.8,0.0,0.0,,,8
42,1238897565,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
43,413075976,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
44,341248012,0.2,0.05,0.2,0.0,20,20,0,0.7,0.0,0.0,,,8
45,1375259154,0.2,0.05,0.2,0.0,20,20,0,0.2,0.0,0.0,,,8
46,668814259,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
47,1516504505,0.2,0.05,0.2,0.0,20,20,0,0.85,0.0,0.0,,,8
48,1658567210,0.2,0.05,0.2,0.0,20,20,0,1.0,1.0,,,,8
49,1951155506,0.2,0.05,0.2,0.0,20,20,0,0.95,0.0,0.0,,,8
0,1178339771,0.2,0.05,0.2,0.0,40,40,0,0.4,0.0,0.0,,,9
1,1618371864,0.2,0.05,0.2,0.0,40,40,0,0.9,0.0,0.0,,,9
2,149748254,0.2,0.05,0.2,0.0,40,40,0,0.525,0.0,0.0,,,9
3,261927663,0.2,0.05,0.2,0.0,40,40,0,0.65,0.0,0.0,,,9
4,1753814933,0.2,0.05,0.2,0.0,40,40,0,1.0,1.0,,,,9
5,2090694261,0.2,0.05,0.2,0.0,40,40,0,0.75,0.0,0.0,,,9
6,287640530,0.2,0.05,0.2,0.0,40,40,1,0.35,-0.09233610341643565,0.0,0.0,0.0,9
7,895734096,0.2,0.05,0.2,0.0,40,40,1,0.9,0.6309148264984227,0.0,0.0,0.0,9
8,189160901,0.2,0.05,0.2,0.0,40,40,0,0.7,0.0,0.0,,,9
9,1015628923,0.2,0.05,0.2,0.0,40,40,0,0.55,0.0,0.0,,,9
10,1156028667,0.2,0.05,0.2,0.0,40,40,1,0.7,0.11408579251597188,0.0,0.0,0.0,9
11,183700886,0.2,0.05,0.2,0.0,40,40,0,0.975,0.0,0.0,,,9
12,5487754,0.2,0.05,0.2,0.0,40,40,0,0.775,0.0,0.0,,,9
13,1856073164,0.2,0.05,0.2,0.0,40,40,1,0.85,0.34319043019540835,0.0,0.0,0.0,9
14,1222271848,0.2,0.05,0.2,0.0,40,40,0,0.7,0.0,0.0,,,9
15,1037819801,0.2,0.05,0.2,0.0,40,40,0,0.55,0.0,0.0,,,9
16,1874358128,0.2,0.05,0.2,0.0,40,40,0,0.525,0.0,0.0,,,9
17,173135093,0.2,0.05,0.2,0.0,40,40,0,0.95,0.0,0.0,,,9
18,1766137109,0.2,0.05,0.2,0.0,40,40,0,0.875,0.0,0.0,,,9
19,806911328,0.2,0.05,0.2,0.0,40,40,0,0.75,0.0,0.0,,,9
20,1800838153,0.2,0.05,0.2,0.0,40,40,1,0.8,0.3331329526099589,0.0,0.0,0.0,9
21,1919694147,0.2,0.05,0.2,0.0,40,40,0,1.0,1.0,,,,9
22,2034548831,0.2,0.05,0.2,0.0,40,40,0,0.775,0.0,0.0,,,9
23,2076868675,0.2,0.05,0.2,0.0,40,40,0,0.55,0.0,0.0,,,9
24,645271400,0.2,0.05,0.2,0.0,40,40,0,0.375,0.0,0.0,,,9
25,1823632148,0.2,0.05,0.2,0.0,40,40,1,0.825,0.36817078815591986,0.0,0.0,0.0,9
26,12527373,0.2,0.05,0.2,0.0,40,40,1,0.45,0.005275056518462755,0.0,0.0,0.0,9
27,1177767533,0.2,0.05,0.2,0.0,40,40,0,0.7,0.0,0.0,,,9
28,94826565,0.2,0.05,0.2,0.0,40,40,0,0.975,0.0,0.0,,,9
29,630294993,0.2,0.05,0.2,0.0,40,40,1,0.85,0.4781273983115886,0.0,0.0,0.0,9
30,1750461830,0.2,0.05,0.2,0.0,40,40,0,0.65,0.0,0.0,,,9
31,1692981735,0.2,0.05,0.2,0.0,40,40,0,0.675,0.0,0.0,,,9
32,1762009410,0.2,0.05,0.2,0.0,40,40,0,0.9,0.0,0.0,,,9
33,439167874,0.2,0.05,0.2,0.0,40,40,0,0.875,0.0,0.0,,,9
34,320734952,0.2,0.05,0.2,0.0,40,40,1,0.775,0.2866134298414697,0.0,0.0,0.0,9
35,542837218,0.2,0.05,0.2,0.0,40,40,0,0.95,0.0,0.0,,,9
36,222471181,0.2,0.05,0.2,0.0,40,40,0,0.225,0.0,0.0,,,9
37,1742457671,0.2,0.05,0.2,0.0,40,40,0,0.775,0.0,0.0,,,9
38,152032893,0.2,0.05,0.2,0.0,40,40,1,0.75,0.20823436262866188,0.0,0.0,0.0,9
39,1831535766,0.2,0.05,0.2,0.0,40,40,0,0.475,0.0,0.0,,,9
40,1981592627,0.2,0.05,0.2,0.0,40,40,0,0.4,0.0,0.0,,,9
41,1145140176,0.2,0.05,0.2,0.0,40,40,0,1.0,1.0,,,,9
42,695089449,0.2,0.05,0.2,0.0,40,40,0,0.85,0.0,0.0,,,9
43,71456293,0.2,0.05,0.2,0.0,40,40,0,0.775,0.0,0.0,,,9
44,683623642,0.2,0.05,0.2,0.0,40,40,0,0.9,0.0,0.0,,,9
45,374872243,0.2,0.05,0.2,0.0,40,40,0,0.525,0.0,0.0,,,9
46,155365784,0.2,0.05,0.2,0.0,40,40,0,0.925,0.0,0.0,,,9
47,1541723123,0.2,0.05,0.2,0.0,40,40,0,0.95,0.0,0.0,,,9
48,1639664085,0.2,0.05,0.2,0.0,40,40,0,0.75,0.0,0.0,,,9
49,1958458743,0.2,0.05,0.2,0.0,40,40,0,1.0,1.0,,,,9
0,1979459045,0.2,0.05,0.2,0.1,20,20,0,0.95,0.0,0.0,,,10
1,868362693,0.2,0.05,0.2,0.1,20,20,0,0.8,0.0,0.0,,,10
2,1807396510,0.2,0.05,0.2,0.1,20,20,0,0.7,0.0,0.0,,,10
3,1086441882,0.2,0.05,0.2,0.1,20,20,0,0.45,0.0,0.0,,,10
4,302422751,0.2,0.05,0.2,0.1,20,20,0,0.35,0.0,0.0,,,10
5,1003745190,0.2,0.05,0.2,0.1,20,20,1,0.75,-0.10825944937004196,0.0,0.0,0.0,10
6,391085308,0.2,0.05,0.2,0.1,20,20,0,0.65,0.0,0.0,,,10
7,226982349,0.2,0.05,0.2,0.1,20,20,1,0.6,-0.01232101232101225,0.1111111111111111,1.0,0.19999999999999998,10
8,1990884847,0.2,0.05,0.2,0.1,20,20,0,0.95,0.0,0.0,,,10
9,1531355181,0.2,0.05,0.2,0.1,20,20,0,0.7,0.0,0.0,,,10
10,2106676264,0.2,0.05,0.2,0.1,20,20,0,0.75,0.0,0.0,,,10
11,1644653784,0.2,0.05,0.2,0.1,20,20,0,0.95,0.0,0.0,,,10
12,1449325732,0.2,0.05,0.2,0.1,20,20,0,0.55,0.0,0.0,,,10
13,572840938,0.2,0.05,0.2,0.1,20,20,1,0.7,0.11686586985391773,0.0,0.0,0.0,10
14,122535772,0.2,0.05,0.2,0.1,20,20,0,0.65,0.0,0.0,,,10
15,2145253208,0.2,0.05,0.2,0.1,20,20,0,0.7,0.0,0.0,,,10
16,555804189,0.2,0.05,0.2,0.1,20,20,0,0.95,0.0,0.0,,,10
17,499862988,0.2,0.05,0.2,0.1,20,20,0,0.7,0.0,0.0,,,10
18,124626063,0.2,0.05,0.2,0.1,20,20,1,0.7,0.1156914893617021,0.0,0.0,0.0,10
19,725407431,0.2,0.05,0.2,0.1,20,20,0,0.85,0.0,0.0,,,10
20,1920741034,0.2,0.05,0.2,0.1,20,20,0,0.6,0.0,0.0,,,10
21,244037387,0.2,0.05,0.2,0.1,20,20,0,0.85,0.0,0.0,,,10
22,1146684637,0.2,0.05,0.2,0.1,20,20,0,0.55,0.0,0.0,,,10
23,1278512506,0.2,0.05,0.2,0.1,20,20,0,0.85,0.0,0.0,,,10
24,212568284,0.2,0.05,0.2,0.1,20,20,0,0.9,0.0,0.0,,,10
25,1292860945,0.2,0.05,0.2,0.1,20,20,1,0.75,0.0,,0.0,,10
26,2077026305,0.2,0.05,0.2,0.1,20,20,1,0.55,0.0,0.0,0.0,0.0,10
27,1008291046,0.2,0.05,0.2,0.1,20,20,0,0.45,0.0,0.0,,,10
28,4362980,0.2,0.05,0.2,0.1,20,20,1,0.65,-0.05568445475638065,0.0,0.0,0.0,10
29,1753366953,0.2,0.05,0.2,0.1,20,20,2,0.6,-0.04575163398692798,0.0,0.0,0.0,10
30,1844221535,0.2,0.05,0.2,0.1,20,20,1,0.4,-0.01232101232101225,0.0,0.0,0.0,10
31,304053723,0.2,0.05,0.2,0.1,20,20,0,0.65,0.0,0.0,,,10
32,1611487107,0.2,0.05,0.2,0.1,20,20,0,0.75,0.0,0.0,,,10
33,717236653,0.2,0.05,0.2,0.1,20,20,0,0.35,0.0,0.0,,,10
34,722911998,0.2,0.05,0.2,0.1,20,20,1,0.4,-0.11970534069981593,0.0,0.0,0.0,10
35,1818073836,0.2,0.05,0.2,0.1,20,20,2,0.65,0.04675267394420549,0.0,0.0,0.0,10
36,469748120,0.2,0.05,0.2,0.1,20,20,2,0.15,0.4629198536747589,0.3333333333333333,0.5,0.4,10
37,661047949,0.2,0.05,0.2,0.1,20,20,1,0.7,0.0810686319668355,0.16666666666666666,1.0,0.2857142857142857,10
38,1293286189,0.2,0.05,0.2,0.1,20,20,1,0.85,0.4235574063057705,0.0,0.0,0.0,10
39,734606825,0.2,0.05,0.2,0.1,20,20,0,0.75,0.0,0.0,,,10
40,107528436,0.2,0.05,0.2,0.1,20,20,1,0.8,0.32750801902444415,0.3333333333333333,1.0,0.5,10
41,1701696654,0.2,0.05,0.2,0.1,20,20,0,0.6,0.0,0.0,,,10
42,540983485,0.2,0.05,0.2,0.1,20,20,0,0.75,0.0,0.0,,,10
43,296860689,0.2,0.05,0.2,0.1,20,20,0,0.8,0.0,0.0,,,10
44,1102583828,0.2,0.05,0.2,0.1,20,20,0,0.65,0.0,0.0,,,10
45,1346866155,0.2,0.05,0.2,0.1,20,20,0,0.85,0.0,0.0,,,10
46,15875606,0.2,0.05,0.2,0.1,20,20,1,0.2,0.189873417721519,0.0,0.0,0.0,10
47,843141562,0.2,0.05,0.2,0.1,20,20,0,0.9,0.0,0.0,,,10
48,623186115,0.2,0.05,0.2,0.1,20,20,0,0.85,0.0,0.0,,,10
49,2003070498,0.2,0.05,0.2,0.1,20,20,0,0.95,0.0,0.0,,,10
0,881048385,0.2,0.05,0.2,0.1,40,40,1,0.525,-0.036777933240056064,0.0,0.0,0.0,11
1,1638341033,0.2,0.05,0.2,0.1,40,40,0,0.9,0.0,0.0,,,11
2,526594689,0.2,0.05,0.2,0.1,40,40,0,0.45,0.0,0.0,,,11
3,1044714360,0.2,0.05,0.2,0.1,40,40,0,0.75,0.0,0.0,,,11
4,1229113172,0.2,0.05,0.2,0.1,40,40,0,0.55,0.0,0.0,,,11
5,2084048519,0.2,0.05,0.2,0.1,40,40,0,0.625,0.0,0.0,,,11
6,1366960275,0.2,0.05,0.2,0.1,40,40,0,0.7,0.0,0.0,,,11
7,303732657,0.2,0.05,0.2,0.1,40,40,1,0.75,-0.10507674144037768,0.0,0.0,0.0,11
8,300997886,0.2,0.05,0.2,0.1,40,40,0,0.95,0.0,0.0,,,11
9,2047163233,0.2,0.05,0.2,0.1,40,40,0,0.8,0.0,0.0,,,11
10,56581398,0.2,0.05,0.2,0.1,40,40,0,0.325,0.0,0.0,,,11
11,493392416,0.2,0.05,0.2,0.1,40,40,0,0.85,0.0,0.0,,,11
12,1237543017,0.2,0.05,0.2,0.1,40,40,0,0.95,0.0,0.0,,,11
13,1847282281,0.2,0.05,0.2,0.1,40,40,0,0.825,0.0,0.0,,,11
14,308718469,0.2,0.05,0.2,0.1,40,40,0,0.625,0.0,0.0,,,11
15,1538171181,0.2,0.05,0.2,0.1,40,40,2,0.825,0.26472748641104754,0.125,0.5,0.2,11
16,132787930,0.2,0.05,0.2,0.1,40,40,1,0.8,0.34417183959010744,0.0,0.0,0.0,11
17,96770525,0.2,0.05,0.2,0.1,40,40,0,0.45,0.0,0.0,,,11
18,301254513,0.2,0.05,0.2,0.1,40,40,0,0.675,0.0,0.0,,,11
19,1131289140,0.2,0.05,0.2,0.1,40,40,1,0.575,-0.0022082889703853325,0.0,0.0,0.0,11
20,2053727189,0.2,0.05,0.2,0.1,40,40,0,0.7,0.0,0.0,,,11
21,1632642018,0.2,0.05,0.2,0.1,40,40,0,0.5,0.0,0.0,,,11
22,731761507,0.2,0.05,0.2,0.1,40,40,0,0.8,0.0,0.0,,,11
23,264097636,0.2,0.05,0.2,0.1,40,40,0,0.925,0.0,0.0,,,11
24,1398887912,0.2,0.05,0.2,0.1,40,40,0,0.85,0.0,0.0,,,11
25,1135557067,0.2,0.05,0.2,0.1,40,40,0,0.425,0.0,0.0,,,11
26,316977022,0.2,0.05,0.2,0.1,40,40,0,0.9,0.0,0.0,,,11
27,1825491757,0.2,0.05,0.2,0.1,40,40,0,0.55,0.0,0.0,,,11
28,1784288268,0.2,0.05,0.2,0.1,40,40,1,0.425,-0.03057459146020038,0.0,0.0,0.0,11
29,2086834694,0.2,0.05,0.2,0.1,40,40,0,0.725,0.0,0.0,,,11
30,259678579,0.2,0.05,0.2,0.1,40,40,0,0.6,0.0,0.0,,,11
31,2005344163,0.2,0.05,0.2,0.1,40,40,0,1.0,1.0,,,,11
