replicate,seed,jump_rate,jump_scale,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_jumps,n_detected_jumps,tp,fp,tn,fn,precision,recall,false_positive_rate,f1,condition_index
25,369978430,0.25,0.2,0.35,0.25,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,70
26,1834850220,0.25,0.2,0.35,0.25,20,20,1,6,1,5,13,0,0.16666666666666666,1.0,0.2777777777777778,0.2857142857142857,70
27,1924008303,0.25,0.2,0.35,0.25,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,70
28,921804747,0.25,0.2,0.35,0.25,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,70
29,1215340844,0.25,0.2,0.35,0.25,20,20,3,4,1,3,13,2,0.25,0.3333333333333333,0.1875,0.28571428571428575,70
30,1452471799,0.25,0.2,0.35,0.25,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,70
31,1461472945,0.25,0.2,0.35,0.25,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,70
32,291107154,0.25,0.2,0.35,0.25,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,70
33,1667698037,0.25,0.2,0.35,0.25,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,70
34,1138251863,0.25,0.2,0.35,0.25,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,70
35,1583995237,0.25,0.2,0.35,0.25,20,20,2,0,0,0,17,2,,0.0,0.0,,70
36,1033780071,0.25,0.2,0.35,0.25,20,20,0,4,0,4,15,0,0.0,,0.21052631578947367,,70
37,2084530330,0.25,0.2,0.35,0.25,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,70
38,1308703327,0.25,0.2,0.35,0.25,20,20,2,6,1,5,12,1,0.16666666666666666,0.5,0.29411764705882354,0.25,70
39,1504083401,0.25,0.2,0.35,0.25,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,70
40,536226347,0.25,0.2,0.35,0.25,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,70
41,723278167,0.25,0.2,0.35,0.25,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,70
42,1765711423,0.25,0.2,0.35,0.25,20,20,3,4,0,4,12,3,0.0,0.0,0.25,0.0,70
43,1795156106,0.25,0.2,0.35,0.25,20,20,1,7,0,7,11,1,0.0,0.0,0.3888888888888889,0.0,70
44,1462599491,0.25,0.2,0.35,0.25,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,70
45,773516236,0.25,0.2,0.35,0.25,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,70
46,370316353,0.25,0.2,0.35,0.25,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,70
47,932763124,0.25,0.2,0.35,0.25,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,70
48,1003980415,0.25,0.2,0.35,0.25,20,20,3,0,0,0,16,3,,0.0,0.0,,70
49,1240117502,0.25,0.2,0.35,0.25,20,20,2,5,2,3,14,0,0.4,1.0,0.17647058823529413,0.5714285714285715,70
0,1308298527,0.25,0.2,0.35,0.25,40,40,1,15,0,15,23,1,0.0,0.0,0.39473684210526316,0.0,71
1,128658868,0.25,0.2,0.35,0.25,40,40,1,6,0,6,32,1,0.0,0.0,0.15789473684210525,0.0,71
2,1216062594,0.25,0.2,0.35,0.25,40,40,1,17,0,17,21,1,0.0,0.0,0.4473684210526316,0.0,71
3,1686824719,0.25,0.2,0.35,0.25,40,40,0,12,0,12,27,0,0.0,,0.3076923076923077,,71
4,1133893542,0.25,0.2,0.35,0.25,40,40,1,14,1,13,25,0,0.07142857142857142,1.0,0.34210526315789475,0.13333333333333333,71
5,1739771044,0.25,0.2,0.35,0.25,40,40,0,12,0,12,27,0,0.0,,0.3076923076923077,,71
6,1427185360,0.25,0.2,0.35,0.25,40,40,2,13,2,11,26,0,0.15384615384615385,1.0,0.2972972972972973,0.2666666666666667,71
7,1988439814,0.25,0.2,0.35,0.25,40,40,1,15,1,14,24,0,0.06666666666666667,1.0,0.3684210526315789,0.125,71
8,8135045,0.25,0.2,0.35,0.25,40,40,2,7,1,6,31,1,0.14285714285714285,0.5,0.16216216216216217,0.22222222222222224,71
9,688648453,0.25,0.2,0.35,0.25,40,40,1,18,0,18,20,1,0.0,0.0,0.47368421052631576,0.0,71
10,1291253524,0.25,0.2,0.35,0.25,40,40,1,15,1,14,24,0,0.06666666666666667,1.0,0.3684210526315789,0.125,71
11,1285149139,0.25,0.2,0.35,0.25,40,40,1,11,0,11,27,1,0.0,0.0,0.2894736842105263,0.0,71
12,951971454,0.25,0.2,0.35,0.25,40,40,2,12,0,12,25,2,0.0,0.0,0.32432432432432434,0.0,71
13,1316249146,0.25,0.2,0.35,0.25,40,40,0,10,0,10,29,0,0.0,,0.2564102564102564,,71
14,843175293,0.25,0.2,0.35,0.25,40,40,4,16,2,14,21,2,0.125,0.5,0.4,0.2,71
15,431148764,0.25,0.2,0.35,0.25,40,40,0,13,0,13,26,0,0.0,,0.3333333333333333,,71
16,1349287743,0.25,0.2,0.35,0.25,40,40,0,10,0,10,29,0,0.0,,0.2564102564102564,,71
17,2124509249,0.25,0.2,0.35,0.25,40,40,2,14,0,14,23,2,0.0,0.0,0.3783783783783784,0.0,71
18,152519029,0.25,0.2,0.35,0.25,40,40,1,11,0,11,27,1,0.0,0.0,0.2894736842105263,0.0,71
19,340834181,0.25,0.2,0.35,0.25,40,40,0,13,0,13,26,0,0.0,,0.3333333333333333,,71
20,282924707,0.25,0.2,0.35,0.25,40,40,1,15,1,14,24,0,0.06666666666666667,1.0,0.3684210526315789,0.125,71
21,160054033,0.25,0.2,0.35,0.25,40,40,2,13,2,11,26,0,0.15384615384615385,1.0,0.2972972972972973,0.2666666666666667,71
22,1611335762,0.25,0.2,0.35,0.25,40,40,1,9,0,9,29,1,0.0,0.0,0.23684210526315788,0.0,71
23,1068407406,0.25,0.2,0.35,0.25,40,40,0,12,0,12,27,0,0.0,,0.3076923076923077,,71
24,1070408381,0.25,0.2,0.35,0.25,40,40,0,14,0,14,25,0,0.0,,0.358974358974359,,71
25,1833383167,0.25,0.2,0.35,0.25,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,71
26,1881621402,0.25,0.2,0.35,0.25,40,40,1,13,0,13,25,1,0.0,0.0,0.34210526315789475,0.0,71
27,849861851,0.25,0.2,0.35,0.25,40,40,1,9,0,9,29,1,0.0,0.0,0.23684210526315788,0.0,71
28,1046550784,0.25,0.2,0.35,0.25,40,40,0,18,0,18,21,0,0.0,,0.46153846153846156,,71
29,222294226,0.25,0.2,0.35,0.25,40,40,2,13,0,13,24,2,0.0,0.0,0.35135135135135137,0.0,71
30,1567125268,0.25,0.2,0.35,0.25,40,40,3,13,2,11,25,1,0.15384615384615385,0.6666666666666666,0.3055555555555556,0.25,71
31,228021606,0.25,0.2,0.35,0.25,40,40,1,11,0,11,27,1,0.0,0.0,0.2894736842105263,0.0,71
32,549826752,0.25,0.2,0.35,0.25,40,40,2,10,1,9,28,1,0.1,0.5,0.24324324324324326,0.16666666666666669,71
33,224713170,0.25,0.2,0.35,0.25,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,71
34,1498345894,0.25,0.2,0.35,0.25,40,40,3,14,1,13,23,2,0.07142857142857142,0.3333333333333333,0.3611111111111111,0.11764705882352941,71
35,599129913,0.25,0.2,0.35,0.25,40,40,1,17,1,16,22,0,0.058823529411764705,1.0,0.42105263157894735,0.1111111111111111,71
36,766498421,0.25,0.2,0.35,0.25,40,40,1,16,0,16,22,1,0.0,0.0,0.42105263157894735,0.0,71
37,1875458281,0.25,0.2,0.35,0.25,40,40,2,16,0,16,21,2,0.0,0.0,0.43243243243243246,0.0,71
38,126953901,0.25,0.2,0.35,0.25,40,40,0,10,0,10,29,0,0.0,,0.2564102564102564,,71
39,1579514654,0.25,0.2,0.35,0.25,40,40,2,12,1,11,26,1,0.08333333333333333,0.5,0.2972972972972973,0.14285714285714285,71
40,220171244,0.25,0.2,0.35,0.25,40,40,2,9,2,7,30,0,0.2222222222222222,1.0,0.1891891891891892,0.3636363636363636,71
41,1335874252,0.25,0.2,0.35,0.25,40,40,2,12,1,11,26,1,0.08333333333333333,0.5,0.2972972972972973,0.14285714285714285,71
42,1368183771,0.25,0.2,0.35,0.25,40,40,1,18,0,18,20,1,0.0,0.0,0.47368421052631576,0.0,71
43,1275394445,0.25,0.2,0.35,0.25,40,40,1,10,0,10,28,1,0.0,0.0,0.2631578947368421,0.0,71
44,339268794,0.25,0.2,0.35,0.25,40,40,0,12,0,12,27,0,0.0,,0.3076923076923077,,71
45,525986311,0.25,0.2,0.35,0.25,40,40,3,13,2,11,25,1,0.15384615384615385,0.6666666666666666,0.3055555555555556,0.25,71
46,1541772042,0.25,0.2,0.35,0.25,40,40,1,9,0,9,29,1,0.0,0.0,0.23684210526315788,0.0,71
47,440610449,0.25,0.2,0.35,0.25,40,40,2,9,1,8,29,1,0.1111111111111111,0.5,0.21621621621621623,0.1818181818181818,71
48,1236244759,0.25,0.2,0.35,0.25,40,40,1,15,1,14,24,0,0.06666666666666667,1.0,0.3684210526315789,0.125,71
49,679724077,0.25,0.2,0.35,0.25,40,40,0,14,0,14,25,0,0.0,,0.358974358974359,,71
0,1219134095,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
1,814133600,0.25,0.5,0.1,0.0,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,72
2,308890008,0.25,0.5,0.1,0.0,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,72
3,235789977,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
4,1029865746,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
5,1095072280,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
6,683547430,0.25,0.5,0.1,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,72
7,1467515393,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
8,1372888544,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
9,165714029,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
10,1034292922,0.25,0.5,0.1,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,72
11,685120513,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
12,849701690,0.25,0.5,0.1,0.0,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,72
13,1094499232,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
14,606426182,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
15,756881257,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
16,418669329,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
17,2114949571,0.25,0.5,0.1,0.0,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,72
18,935235530,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
19,2146688081,0.25,0.5,0.1,0.0,20,20,3,3,3,0,16,0,1.0,1.0,0.0,1.0,72
20,1433868974,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
21,345629426,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
22,1139538543,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
23,88736984,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
24,1522183387,0.25,0.5,0.1,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,72
25,854633436,0.25,0.5,0.1,0.0,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,72
26,1648830216,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
27,578137019,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
28,1506152122,0.25,0.5,0.1,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,72
29,1737871239,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
30,2114217782,0.25,0.5,0.1,0.0,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,72
31,792991460,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
32,645291036,0.25,0.5,0.1,0.0,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,72
33,1825137355,0.25,0.5,0.1,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,72
34,1075440911,0.25,0.5,0.1,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,72
35,275897834,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
36,1012497616,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
37,1828423966,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
38,1870693780,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
39,1618527264,0.25,0.5,0.1,0.0,20,20,2,3,2,1,16,0,0.6666666666666666,1.0,0.058823529411764705,0.8,72
40,722421793,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
41,786241029,0.25,0.5,0.1,0.0,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,72
42,437427807,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
43,1437036894,0.25,0.5,0.1,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,72
44,1961744668,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
45,1513236627,0.25,0.5,0.1,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,72
46,2048040748,0.25,0.5,0.1,0.0,20,20,3,3,3,0,16,0,1.0,1.0,0.0,1.0,72
47,1714138662,0.25,0.5,0.1,0.0,20,20,0,0,0,0,19,0,,,0.0,,72
48,1019147290,0.25,0.5,0.1,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,72
49,494061961,0.25,0.5,0.1,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,72
0,1105931085,0.25,0.5,0.1,0.0,40,40,2,0,0,0,37,2,,0.0,0.0,,73
1,1258620709,0.25,0.5,0.1,0.0,40,40,2,3,2,1,36,0,0.6666666666666666,1.0,0.02702702702702703,0.8,73
2,112869274,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
3,959991549,0.25,0.5,0.1,0.0,40,40,0,1,0,1,38,0,0.0,,0.02564102564102564,,73
4,1057344708,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
5,1467261581,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
6,721588980,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
7,2062551175,0.25,0.5,0.1,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,73
8,1109662163,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
9,1618648713,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
10,128241170,0.25,0.5,0.1,0.0,40,40,1,2,1,1,37,0,0.5,1.0,0.02631578947368421,0.6666666666666666,73
11,1245471906,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
12,1961814190,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
13,474427233,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
14,381512751,0.25,0.5,0.1,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,73
15,579927060,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
16,1338132185,0.25,0.5,0.1,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,73
17,281631240,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
18,1986333957,0.25,0.5,0.1,0.0,40,40,3,4,3,1,35,0,0.75,1.0,0.027777777777777776,0.8571428571428571,73
19,1142924797,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
20,1862843472,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
21,125781993,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
22,692763673,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
23,2071025538,0.25,0.5,0.1,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,73
24,795603528,0.25,0.5,0.1,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,73
25,2016052572,0.25,0.5,0.1,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,73
26,1119121497,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
27,407393738,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
28,643649334,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
29,1155844599,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
30,2090208977,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
31,1016235931,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
32,619787943,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
33,802926426,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
34,1181481740,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
35,661700097,0.25,0.5,0.1,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,73
36,289742312,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
37,2108842398,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
38,63963590,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
39,792495082,0.25,0.5,0.1,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,73
40,1984313609,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
41,521427600,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
42,30378503,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
43,1167858494,0.25,0.5,0.1,0.0,40,40,1,2,1,1,37,0,0.5,1.0,0.02631578947368421,0.6666666666666666,73
44,961439805,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
45,1570218401,0.25,0.5,0.1,0.0,40,40,0,0,0,0,39,0,,,0.0,,73
46,338417160,0.25,0.5,0.1,0.0,40,40,3,2,2,0,36,1,1.0,0.6666666666666666,0.0,0.8,73
47,92359375,0.25,0.5,0.1,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,73
48,1589692229,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
49,1764071626,0.25,0.5,0.1,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,73
0,821928983,0.25,0.5,0.1,0.1,20,20,2,11,2,9,8,0,0.18181818181818182,1.0,0.5294117647058824,0.3076923076923077,74
1,2525488,0.25,0.5,0.1,0.1,20,20,0,5,0,5,14,0,0.0,,0.2631578947368421,,74
2,752443557,0.25,0.5,0.1,0.1,20,20,0,5,0,5,14,0,0.0,,0.2631578947368421,,74
3,1783640445,0.25,0.5,0.1,0.1,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,74
4,2025686000,0.25,0.5,0.1,0.1,20,20,2,6,0,6,11,2,0.0,0.0,0.35294117647058826,0.0,74
5,1895241854,0.25,0.5,0.1,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,74
6,1288649980,0.25,0.5,0.1,0.1,20,20,3,8,3,5,11,0,0.375,1.0,0.3125,0.5454545454545454,74
7,1263633236,0.25,0.5,0.1,0.1,20,20,0,8,0,8,11,0,0.0,,0.42105263157894735,,74
8,2109225430,0.25,0.5,0.1,0.1,20,20,3,8,1,7,9,2,0.125,0.3333333333333333,0.4375,0.18181818181818182,74
9,381411089,0.25,0.5,0.1,0.1,20,20,0,6,0,6,13,0,0.0,,0.3157894736842105,,74
10,1484369050,0.25,0.5,0.1,0.1,20,20,0,6,0,6,13,0,0.0,,0.3157894736842105,,74
11,403873360,0.25,0.5,0.1,0.1,20,20,3,5,2,3,13,1,0.4,0.6666666666666666,0.1875,0.5,74
12,702696348,0.25,0.5,0.1,0.1,20,20,2,3,1,2,15,1,0.3333333333333333,0.5,0.11764705882352941,0.4,74
13,963582024,0.25,0.5,0.1,0.1,20,20,2,8,1,7,10,1,0.125,0.5,0.4117647058823529,0.2,74
14,1404151009,0.25,0.5,0.1,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,74
15,388852739,0.25,0.5,0.1,0.1,20,20,1,7,0,7,11,1,0.0,0.0,0.3888888888888889,0.0,74
16,1805323434,0.25,0.5,0.1,0.1,20,20,2,7,2,5,12,0,0.2857142857142857,1.0,0.29411764705882354,0.4444444444444445,74
17,537099148,0.25,0.5,0.1,0.1,20,20,0,5,0,5,14,0,0.0,,0.2631578947368421,,74
18,321647629,0.25,0.5,0.1,0.1,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,74
19,2088112333,0.25,0.5,0.1,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,74
20,1165074054,0.25,0.5,0.1,0.1,20,20,3,10,3,7,9,0,0.3,1.0,0.4375,0.4615384615384615,74
21,1399009970,0.25,0.5,0.1,0.1,20,20,1,7,1,6,12,0,0.14285714285714285,1.0,0.3333333333333333,0.25,74
22,2137625477,0.25,0.5,0.1,0.1,20,20,0,6,0,6,13,0,0.0,,0.3157894736842105,,74
23,942253831,0.25,0.5,0.1,0.1,20,20,0,6,0,6,13,0,0.0,,0.3157894736842105,,74
24,1551447194,0.25,0.5,0.1,0.1,20,20,1,9,1,8,10,0,0.1111111111111111,1.0,0.4444444444444444,0.19999999999999998,74
25,1564073054,0.25,0.5,0.1,0.1,20,20,5,11,4,7,7,1,0.36363636363636365,0.8,0.5,0.5000000000000001,74
26,362900916,0.25,0.5,0.1,0.1,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,74
27,1646541113,0.25,0.5,0.1,0.1,20,20,2,7,2,5,12,0,0.2857142857142857,1.0,0.29411764705882354,0.4444444444444445,74
28,821569075,0.25,0.5,0.1,0.1,20,20,2,9,1,8,9,1,0.1111111111111111,0.5,0.47058823529411764,0.1818181818181818,74
29,585149731,0.25,0.5,0.1,0.1,20,20,2,7,2,5,12,0,0.2857142857142857,1.0,0.29411764705882354,0.4444444444444445,74
30,539099226,0.25,0.5,0.1,0.1,20,20,3,10,2,8,8,1,0.2,0.6666666666666666,0.5,0.30769230769230765,74
31,103606298,0.25,0.5,0.1,0.1,20,20,0,11,0,11,8,0,0.0,,0.5789473684210527,,74
32,17085150,0.25,0.5,0.1,0.1,20,20,0,10,0,10,9,0,0.0,,0.5263157894736842,,74
33,212924018,0.25,0.5,0.1,0.1,20,20,0,4,0,4,15,0,0.0,,0.21052631578947367,,74
34,1311840428,0.25,0.5,0.1,0.1,20,20,0,7,0,7,12,0,0.0,,0.3684210526315789,,74
35,637555569,0.25,0.5,0.1,0.1,20,20,0,7,0,7,12,0,0.0,,0.3684210526315789,,74
36,711750478,0.25,0.5,0.1,0.1,20,20,5,9,3,6,8,2,0.3333333333333333,0.6,0.42857142857142855,0.42857142857142855,74
37,1569376726,0.25,0.5,0.1,0.1,20,20,1,6,1,5,13,0,0.16666666666666666,1.0,0.2777777777777778,0.2857142857142857,74
38,1516417771,0.25,0.5,0.1,0.1,20,20,5,7,5,2,12,0,0.7142857142857143,1.0,0.14285714285714285,0.8333333333333333,74
39,1623360319,0.25,0.5,0.1,0.1,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,74
40,621517010,0.25,0.5,0.1,0.1,20,20,2,7,2,5,12,0,0.2857142857142857,1.0,0.29411764705882354,0.4444444444444445,74
41,1018813972,0.25,0.5,0.1,0.1,20,20,3,10,3,7,9,0,0.3,1.0,0.4375,0.4615384615384615,74
42,537927586,0.25,0.5,0.1,0.1,20,20,1,3,1,2,16,0,0.3333333333333333,1.0,0.1111111111111111,0.5,74
43,173672508,0.25,0.5,0.1,0.1,20,20,2,9,1,8,9,1,0.1111111111111111,0.5,0.47058823529411764,0.1818181818181818,74
44,2011177944,0.25,0.5,0.1,0.1,20,20,2,3,1,2,15,1,0.3333333333333333,0.5,0.11764705882352941,0.4,74
45,82841692,0.25,0.5,0.1,0.1,20,20,1,5,1,4,14,0,0.2,1.0,0.2222222222222222,0.33333333333333337,74
46,494397357,0.25,0.5,0.1,0.1,20,20,3,10,2,8,8,1,0.2,0.6666666666666666,0.5,0.30769230769230765,74
47,1446657286,0.25,0.5,0.1,0.1,20,20,1,9,0,9,9,1,0.0,0.0,0.5,0.0,74
48,944701682,0.25,0.5,0.1,0.1,20,20,3,5,3,2,14,0,0.6,1.0,0.125,0.7499999999999999,74
49,1442782944,0.25,0.5,0.1,0.1,20,20,2,8,2,6,11,0,0.25,1.0,0.35294117647058826,0.4,74
0,1628187495,0.25,0.5,0.1,0.1,40,40,1,17,1,16,22,0,0.058823529411764705,1.0,0.42105263157894735,0.1111111111111111,75
1,792422341,0.25,0.5,0.1,0.1,40,40,0,16,0,16,23,0,0.0,,0.41025641025641024,,75
2,819192734,0.25,0.5,0.1,0.1,40,40,1,21,1,20,18,0,0.047619047619047616,1.0,0.5263157894736842,0.0909090909090909,75
3,1562040572,0.25,0.5,0.1,0.1,40,40,0,14,0,14,25,0,0.0,,0.358974358974359,,75
4,846450925,0.25,0.5,0.1,0.1,40,40,0,16,0,16,23,0,0.0,,0.41025641025641024,,75
5,523050580,0.25,0.5,0.1,0.1,40,40,4,16,4,12,23,0,0.25,1.0,0.34285714285714286,0.4,75
6,255758835,0.25,0.5,0.1,0.1,40,40,2,23,2,21,16,0,0.08695652173913043,1.0,0.5675675675675675,0.16,75
7,645170815,0.25,0.5,0.1,0.1,40,40,2,22,2,20,17,0,0.09090909090909091,1.0,0.5405405405405406,0.16666666666666669,75
8,1724696884,0.25,0.5,0.1,0.1,40,40,1,17,1,16,22,0,0.058823529411764705,1.0,0.42105263157894735,0.1111111111111111,75
9,475897214,0.25,0.5,0.1,0.1,40,40,0,15,0,15,24,0,0.0,,0.38461538461538464,,75
