generator,difficulty,dataset_role,trajectory_id,obs_index,time,latent_state,observed_state,treatment,true_branch,jump_event,true_theta,true_sigma,true_obs_noise,true_treatment_shift,true_jump_time,true_jump_size,true_jump_lambda,true_jump_scale,true_branch_time,true_branch_sep,true_branch_q,true_n_branch_switches
OU,Easy,train,2,48,7.7751663034416785,0.0,0.005301631686104091,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,49,7.850348537085381,0.0,-0.0660315168304947,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,50,7.872675768837602,0.0,-0.026743024319335375,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,51,8.099209615603801,0.0,-0.012960715254892322,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,52,8.204349610010434,0.0,-0.017070812558082175,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,53,8.263861315947803,0.0,-0.08568244616475462,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,54,9.100292181718627,0.0,0.05416943225356449,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,55,9.16458774832623,0.0,0.024126743072895095,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,56,9.496374402523834,0.0,-0.051880352365658015,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,57,9.566840634513735,0.0,-0.03052883005704478,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,58,9.665223788976535,0.0,-0.06797624524525768,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,2,59,10.0,0.12658789744218368,0.05499561858540074,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,0,0.0,0.030327853917675066,-0.029047741195459418,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,1,0.06565971299831164,0.0,-0.028742461732015057,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,2,0.0701595608660166,0.0,-0.05456647773526982,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,3,0.21348324858771472,0.0,-0.04693566989841848,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,4,0.5120560554433606,0.0,0.0042009541271855865,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,5,0.5433662193513211,0.0,0.04096539674048159,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,6,0.5610784713839378,0.0,-0.0749093610584668,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,7,0.577049471103962,0.0,0.04639365657256997,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,8,0.6185343456561021,0.0,-0.04239528824663073,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,9,0.8786687228374424,0.0,0.009084889378995169,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,10,0.8894964935828364,0.0,-0.0717998533196479,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,11,1.085520964195149,0.0,-0.0016050481106962946,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,12,1.195454546585455,0.0,-0.07826807427970707,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,13,1.229101454840038,0.0,-0.038591250254297764,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,14,1.272988746835133,0.0,0.05408834131063363,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,15,1.4470678555247352,0.0,0.004308923103063244,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,16,1.5679282339762157,0.0,-0.08403447793263746,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,17,2.1151762652492634,0.0,0.03480396944945242,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,18,2.2635685108046335,0.0,-0.051936579569396735,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,19,2.421847850230475,0.0,-0.09466991272121508,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,20,2.4413672221409746,0.0,0.03693117002207951,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,21,2.6196713350901843,0.0,0.007480407581024015,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,22,2.7177325164651513,0.0,0.05993397710366534,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,23,2.8979202354345857,0.0,-0.08548201222476268,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,24,2.91059745579358,0.0,-0.018922565555980708,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,25,3.074553649515818,0.0,0.07269997317782671,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,26,3.188530835987875,0.0,-0.05442669345512609,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,27,3.979660447347907,0.0,-0.08956711543046374,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,28,4.040117693634836,0.0,-0.016965673801867483,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,29,4.098107254161333,0.0,0.056011362042766,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,30,4.307445214325459,0.0,-0.03831046165810806,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,31,4.34825474813035,0.0,0.0009143168278095712,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,32,4.398509627775574,0.0,0.05444712441458735,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,33,4.652496441636154,0.0,0.03961686953019258,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,34,4.987151709303525,0.0,-0.04074045364446718,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,35,5.205640737659171,0.0,0.10055045197968887,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,36,5.284969059763722,0.0,-0.03729570437353549,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,37,5.463105004951054,0.0,-0.02745498854016857,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,38,5.488318968984256,0.0,-0.02113523263056752,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,39,5.96864342113795,0.0,0.00795930104690132,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,40,6.110425727480315,0.0,0.027164391132480772,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,41,6.3300791953898266,0.0,0.030303235793535485,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,42,6.335205675618909,0.0,0.029591607680670436,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,43,6.4355147526439875,0.0,0.017264623791886705,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,44,7.041112219616031,0.0,0.017815043098439152,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,45,7.305783686811985,0.0,0.0006259034751718094,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,46,7.3867964478014,0.0,-0.03476689212026046,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,47,7.426412142483381,0.0,0.08476564671800076,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,48,7.461539841510046,0.0,-0.05237563048699426,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,49,7.464633888216012,0.0,0.009992202435100623,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,50,7.545259914930914,0.0,0.016732967686305344,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,51,7.5929541938708,0.0,-0.01734300306001465,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,52,7.867247178332523,0.0,-0.01852135009278703,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,53,8.007016215257757,0.0,0.06405333842893976,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,54,8.367450092704967,0.0,0.021941215903688784,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,55,8.614261754832574,0.0,-0.020873265559740048,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,56,9.949095826027023,0.0,-0.03135770446677532,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,57,9.952150474768647,0.0,-0.016592544730345934,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,58,9.961580915798828,0.0,-0.003709035973037958,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,3,59,10.0,0.0038094861499524723,-0.008115706229526426,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,0,0.0,-0.15905675141093087,-0.082579260355681,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,1,0.2022087257460814,0.0,0.14357215126864972,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,2,0.24833263871010702,0.0,0.07983175795880519,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,3,0.7087142496012722,0.0,0.015928198819022122,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,4,1.0092103112090278,0.0,-0.029149279973485084,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,5,1.2494019036807757,0.0,-0.001170145718804932,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,6,1.3580278498472576,0.0,0.001568838601440819,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,7,1.7435551544146943,0.0,0.025032174161152512,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,8,1.9418916682970244,0.0,0.057725937106249896,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,9,1.9632375822373882,0.0,0.026338739154356944,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,10,2.062856026010653,0.0,-0.042363561404693675,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,11,2.3350217311892543,0.0,3.683497194934466e-05,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,12,2.394866410023866,0.0,-0.06112876912685603,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,13,2.62973557769305,0.0,0.001852270590142495,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,14,2.674661779810459,0.0,-0.06470007003713679,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,15,2.7621646399933395,0.0,-0.014260637373417802,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,16,3.081380561067032,0.0,0.05695321644179568,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,17,3.210204820879258,0.0,-0.049678161983540574,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,18,3.526024032023025,0.0,-0.09514003595428823,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,19,4.127782293708556,0.0,-0.04435969076614582,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,20,4.175372651706,0.0,0.045415701809528114,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,21,4.178358830569705,0.0,0.12839165006237996,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,22,4.484371595097258,0.0,0.013549941953923457,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,23,4.523326508683768,0.0,0.02956997739349508,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,24,4.60721865041827,0.0,-0.026918721000546333,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,25,4.883718709665778,0.0,-0.017071411334044648,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,26,4.9422213254242,0.0,-0.024367835004691987,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,27,5.160693132949442,0.0,0.060795438887852715,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,28,5.2219260895518715,0.0,-0.08237800625198025,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,29,5.372765036647253,0.0,0.0637554151879685,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,30,5.424552711102693,0.0,0.09008259897227364,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,31,5.517003372565238,0.0,-0.0012217536674640854,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,32,5.674842473050637,0.0,0.020867451459877437,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,33,5.757310204146034,0.0,-0.05241894507084432,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,34,6.173362599569099,0.0,0.021385153121486464,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,35,6.282702245745197,0.0,0.004757497553501139,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,36,6.3880535612662745,0.0,-0.06486766056330083,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,37,6.48432210542052,0.0,-0.05183573100112106,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,38,6.50136077844274,0.0,-0.05360541028678506,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,39,6.740031981447428,0.0,-0.02810102857194774,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,40,6.839110196357124,0.0,0.04520397531363499,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,41,6.946957998755763,0.0,0.007563492342192956,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,42,7.146894736646492,0.0,-0.03286813511887805,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,43,7.294875268465421,0.0,-0.06458196779648527,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,44,7.390028179406971,0.0,0.0646833884058665,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,45,7.449363561149491,0.0,0.002279613437305101,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,46,7.7342913937709445,0.0,-0.018396767410480585,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,47,7.783591577504207,0.0,-0.0024187035537383862,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,48,7.8954122818724235,0.0,-0.03900139793177298,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,49,7.9085082177580235,0.0,-0.07106336126533053,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,50,8.046017965557176,0.0,-0.00630702344271052,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,51,8.206765982702965,0.0,-0.05093713793814564,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,52,8.725881211767973,0.0,-0.06417916507707223,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,53,8.86091310593659,0.0,-0.03317200718402504,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,54,9.030909563225368,0.0,-0.004848495698001165,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,55,9.307288505493421,0.0,0.015863223284816926,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,56,9.712975569827027,0.0,0.03335984296368773,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,57,9.805125426921961,0.0,0.022510606733195822,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,58,9.988913530011038,0.0,-0.0313749206624044,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,4,59,10.0,-0.019137558574985742,-0.033054208860480494,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,0,0.0,0.07979376826814537,-0.030091730536685887,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,1,0.09183246648532095,0.0,0.0709640714840829,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,2,0.1645184444178227,0.0,-0.0024888873003259013,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,3,0.4302792799251265,0.0,-0.03195144125013112,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,4,0.6145131279505167,0.0,-0.03822501984457038,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,5,0.6987197676329393,0.0,0.004807721357275915,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,6,0.9163475140959843,0.0,-0.0020592984531074003,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,7,1.0578784748253245,0.0,-0.010548195835740857,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,8,1.1923495009646135,0.0,-0.04493673749348141,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,9,1.199545047498124,0.0,-0.02989004230792155,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,10,1.6191475805659117,0.0,0.0037976148718498236,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,11,1.6243691256969117,0.0,-0.11889112575498556,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,12,1.6936047001250798,0.0,-0.045029175714092956,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,13,2.1375139291526724,0.0,-0.059243296335381924,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,14,2.4757970743376934,0.0,-0.056804370499757034,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,15,2.6431787439497634,0.0,-0.05581209866340164,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,16,2.7907443214395675,0.0,0.020343612967729227,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,17,3.0658646020674385,0.0,-0.1415780972527527,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,18,3.1672509239582123,0.0,0.026106599006533438,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,19,3.82694698564133,0.0,-0.013147683082995654,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,20,3.8525697521392246,0.0,0.046046820026854944,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,21,4.181522396553139,0.0,0.029076050734727372,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,22,4.549467410359415,0.0,0.008840384229477626,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,23,4.622306698933398,0.0,-0.023549750321003295,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,24,4.89694354211041,0.0,-0.03455327516041341,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,25,4.977131993159592,0.0,0.016630385919470875,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,26,5.1033570497204686,0.0,-0.0347613248823167,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,27,5.506078019099508,0.0,0.012441426413934573,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,28,5.964225745786031,0.0,0.0009632453003451781,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,29,5.996910871077916,0.0,0.08927976705160373,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,30,6.244361610527646,0.0,-0.0007128855568416491,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,31,6.506411944951601,0.0,-0.08696338211178979,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,32,6.671814465042236,0.0,-0.050557552739446204,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,33,6.838030180543341,0.0,0.05719715931172145,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,34,6.974835224782485,0.0,-0.11421452282250336,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,35,7.134810833446357,0.0,-0.051969876730580455,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,36,7.145011628385044,0.0,-0.0075407605018695464,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,37,7.513882412758161,0.0,-0.0186777379771236,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,38,7.546685557059609,0.0,0.033563333084824766,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,39,7.593981368843018,0.0,0.027107638848972167,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,40,7.701497697691494,0.0,0.0022070279037731707,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,41,7.8574178412311015,0.0,-0.0033287232370698343,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,42,7.857421512109596,0.0,0.07605373622835543,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,43,8.049991794694675,0.0,0.008552420004496816,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
OU,Easy,train,5,44,8.152844337310384,0.0,0.017422004822460247,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,0.0,0.0,0
